# BEGIN PLOT
Legend=1
LogY=1
XLabel=$p_\mathrm{T}$ [GeV]
YLabel=$\mathrm{d}^2\sigma / \mathrm{d}p_\mathrm{T}\mathrm{d}y$ [pb/GeV]
LogX=1
Title=Inclusive jet cross section ($|y| < 0.5$), $R = 0.6$
DrawOnly=/ATLAS_2017_I1604271/d01-x01-y01 //host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d01-x01-y01 //host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d01-x01-y01
LegendOnly=/ATLAS_2017_I1604271/d01-x01-y01 //host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d01-x01-y01 //host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d01-x01-y01
RatioPlot=1
RatioPlotReference=/ATLAS_2017_I1604271/d01-x01-y01
# END PLOT

# BEGIN HISTO1D /ATLAS_2017_I1604271/d01-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2017_I1604271/d01-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
1.720000e+02	1.940000e+02	4.630727e+02	4.022710e+01	4.022710e+01
1.940000e+02	2.160000e+02	3.156442e+02	3.598066e+01	3.598066e+01
2.160000e+02	2.400000e+02	1.480633e+02	1.440238e+01	1.440238e+01
2.400000e+02	2.640000e+02	8.716525e+01	9.090410e+00	9.090410e+00
2.640000e+02	2.900000e+02	4.408235e+01	5.023296e+00	5.023296e+00
2.900000e+02	3.180000e+02	3.052965e+01	4.127258e+00	4.127258e+00
3.180000e+02	3.460000e+02	1.390216e+01	1.558410e+00	1.558410e+00
3.460000e+02	3.760000e+02	9.874250e+00	1.503416e+00	1.503416e+00
3.760000e+02	4.080000e+02	4.533459e+00	6.864489e-01	6.864489e-01
4.080000e+02	4.420000e+02	3.832115e+00	4.854289e-01	4.854289e-01
4.420000e+02	4.780000e+02	2.598626e+00	4.428462e-01	4.428462e-01
4.780000e+02	5.160000e+02	1.436536e+00	2.208488e-01	2.208488e-01
5.160000e+02	5.560000e+02	7.403685e-01	1.184981e-01	1.184981e-01
5.560000e+02	5.980000e+02	4.107207e-01	6.610791e-02	6.610791e-02
5.980000e+02	6.420000e+02	3.004732e-01	4.757896e-02	4.757896e-02
6.420000e+02	6.880000e+02	2.046169e-01	3.577441e-02	3.577441e-02
6.880000e+02	7.360000e+02	9.991102e-02	2.142338e-02	2.142338e-02
7.360000e+02	7.860000e+02	7.804632e-02	1.639610e-02	1.639610e-02
7.860000e+02	8.380000e+02	5.514252e-02	1.547152e-02	1.547152e-02
8.380000e+02	8.940000e+02	1.885845e-02	5.597918e-03	5.597918e-03
8.940000e+02	9.520000e+02	1.557586e-02	4.068841e-03	4.068841e-03
9.520000e+02	1.012000e+03	1.658321e-02	4.967810e-03	4.967810e-03
1.012000e+03	1.076000e+03	9.438175e-03	2.336121e-03	2.336121e-03
1.076000e+03	1.162000e+03	1.526270e-03	7.266471e-04	7.266471e-04
1.162000e+03	1.310000e+03	2.221021e-03	6.691466e-04	6.691466e-04
1.310000e+03	1.530000e+03	5.295514e-04	1.629600e-04	1.629600e-04
1.530000e+03	1.992000e+03	2.378877e-05	1.764426e-05	1.764426e-05
1.992000e+03	2.500000e+03	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D

