# BEGIN PLOT
Legend=1
LogY=1
XLabel=$p_\mathrm{T}$ [GeV]
YLabel=$\mathrm{d}^2\sigma / \mathrm{d}p_\mathrm{T}\mathrm{d}y$ [pb/GeV]
LogX=1
Title=Inclusive jet cross section ($2.5 \leq |y| < 3.0$), $R = 0.6$
DrawOnly=/ATLAS_2017_I1604271/d06-x01-y01 //host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d06-x01-y01 //host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d06-x01-y01
LegendOnly=/ATLAS_2017_I1604271/d06-x01-y01 //host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d06-x01-y01 //host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d06-x01-y01
RatioPlot=1
RatioPlotReference=/ATLAS_2017_I1604271/d06-x01-y01
# END PLOT

# BEGIN HISTO1D /ATLAS_2017_I1604271/d06-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2017_I1604271/d06-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
4.080000e+02	4.420000e+02	2.652000e-03	5.334676e-04	5.164957e-04
4.420000e+02	4.780000e+02	5.390000e-04	1.350754e-04	1.343370e-04
4.780000e+02	5.560000e+02	4.600000e-05	2.101484e-05	2.211980e-05
# END HISTO1D


# BEGIN HISTO1D //host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d06-x01-y01
LineColor=red
LineStyle=solid
Path=//host/pp8TeV-flat.yoda/ATLAS_2017_I1604271/d06-x01-y01
ScaledBy=9.69292990000000032e+02
Title=flat
# xlow	 xhigh	 val	 errminus	 errplus
7.000000e+01	8.500000e+01	1.512097e+04	9.884889e+02	9.884889e+02
8.500000e+01	1.000000e+02	7.495867e+03	6.959738e+02	6.959738e+02
1.000000e+02	1.160000e+02	2.483813e+03	3.879064e+02	3.879064e+02
1.160000e+02	1.340000e+02	1.130842e+03	2.467699e+02	2.467699e+02
1.340000e+02	1.520000e+02	2.153984e+02	1.076992e+02	1.076992e+02
1.520000e+02	1.720000e+02	3.392526e+02	1.282254e+02	1.282254e+02
1.720000e+02	1.940000e+02	4.405877e+01	4.405877e+01	4.405877e+01
1.940000e+02	2.160000e+02	0.000000e+00	0.000000e+00	0.000000e+00
2.160000e+02	2.400000e+02	0.000000e+00	0.000000e+00	0.000000e+00
2.400000e+02	2.640000e+02	0.000000e+00	0.000000e+00	0.000000e+00
2.640000e+02	2.900000e+02	3.728050e+01	3.728050e+01	3.728050e+01
2.900000e+02	3.180000e+02	0.000000e+00	0.000000e+00	0.000000e+00
3.180000e+02	3.460000e+02	0.000000e+00	0.000000e+00	0.000000e+00
3.460000e+02	3.760000e+02	0.000000e+00	0.000000e+00	0.000000e+00
3.760000e+02	4.080000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.080000e+02	4.420000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.420000e+02	4.780000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.780000e+02	5.560000e+02	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D


# BEGIN HISTO1D //host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d06-x01-y01
LineColor=blue
LineStyle=solid
Path=//host/pp8TeV-bias.yoda/ATLAS_2017_I1604271/d06-x01-y01
ScaledBy=6.58718750237914264e+03
Title=bias
# xlow	 xhigh	 val	 errminus	 errplus
7.000000e+01	8.500000e+01	1.417021e+04	1.408158e+03	1.408158e+03
8.500000e+01	1.000000e+02	5.590898e+03	5.647272e+02	5.647272e+02
1.000000e+02	1.160000e+02	2.205064e+03	2.332714e+02	2.332714e+02
1.160000e+02	1.340000e+02	1.100939e+03	2.065247e+02	2.065247e+02
1.340000e+02	1.520000e+02	3.837186e+02	5.713605e+01	5.713605e+01
1.520000e+02	1.720000e+02	1.377790e+02	2.331267e+01	2.331267e+01
1.720000e+02	1.940000e+02	9.155423e+01	1.821809e+01	1.821809e+01
1.940000e+02	2.160000e+02	3.492733e+01	7.512333e+00	7.512333e+00
2.160000e+02	2.400000e+02	1.440493e+01	3.796540e+00	3.796540e+00
2.400000e+02	2.640000e+02	2.453269e+00	1.009017e+00	1.009017e+00
2.640000e+02	2.900000e+02	1.750870e+00	9.761851e-01	9.761851e-01
2.900000e+02	3.180000e+02	3.056576e-01	2.347380e-01	2.347380e-01
3.180000e+02	3.460000e+02	2.619801e-01	1.855495e-01	1.855495e-01
3.460000e+02	3.760000e+02	5.650297e-02	5.650298e-02	5.650298e-02
3.760000e+02	4.080000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.080000e+02	4.420000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.420000e+02	4.780000e+02	0.000000e+00	0.000000e+00	0.000000e+00
4.780000e+02	5.560000e+02	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D

